,adsid,campaignid,distance,match_type,ads_keyword,deduction_info,collection_id,display_name,campaign_stock,json_data,tracking_info,itemid,shopid,algo_image,fe_flags,item_basic.itemid,item_basic.shopid,item_basic.name,item_basic.label_ids,item_basic.image,item_basic.images,item_basic.currency,item_basic.stock,item_basic.status,item_basic.ctime,item_basic.sold,item_basic.historical_sold,item_basic.liked,item_basic.liked_count,item_basic.view_count,item_basic.catid,item_basic.brand,item_basic.cmt_count,item_basic.flag,item_basic.cb_option,item_basic.item_status,item_basic.price,item_basic.price_min,item_basic.price_max,item_basic.price_min_before_discount,item_basic.price_max_before_discount,item_basic.hidden_price_display,item_basic.price_before_discount,item_basic.has_lowest_price_guarantee,item_basic.show_discount,item_basic.raw_discount,item_basic.discount,item_basic.is_category_failed,item_basic.size_chart,item_basic.video_info_list,item_basic.tier_variations,item_basic.item_rating.rating_star,item_basic.item_rating.rating_count,item_basic.item_rating.rcount_with_context,item_basic.item_rating.rcount_with_image,item_basic.item_type,item_basic.reference_item_id,item_basic.transparent_background_image,item_basic.is_adult,item_basic.badge_icon_type,item_basic.shopee_verified,item_basic.is_official_shop,item_basic.show_official_shop_label,item_basic.show_shopee_verified_label,item_basic.show_official_shop_label_in_title,item_basic.is_cc_installment_payment_eligible,item_basic.is_non_cc_installment_payment_eligible,item_basic.coin_earn_label,item_basic.show_free_shipping,item_basic.preview_info,item_basic.coin_info,item_basic.exclusive_price_info,item_basic.bundle_deal_id,item_basic.can_use_bundle_deal,item_basic.bundle_deal_info,item_basic.is_group_buy_item,item_basic.has_group_buy_stock,item_basic.group_buy_info,item_basic.welcome_package_type,item_basic.welcome_package_info,item_basic.add_on_deal_info,item_basic.can_use_wholesale,item_basic.is_preferred_plus_seller,item_basic.shop_location,item_basic.has_model_with_available_shopee_stock,item_basic.voucher_info,item_basic.can_use_cod,item_basic.is_on_flash_sale,item_basic.spl_installment_tenure,item_basic.is_live_streaming_price,item_basic.is_mart,item_basic.pack_size,item_basic.bundle_deal_info.bundle_deal_id,item_basic.bundle_deal_info.bundle_deal_label,item_basic.voucher_info.promotion_id,item_basic.voucher_info.voucher_code,item_basic.voucher_info.label,tracking_info.viral_spu_tracking,tracking_info.business_tracking,tracking_info.multi_search_tracking,tracking_info.groupid,tracking_info.ruleid,item_basic.add_on_deal_info.add_on_deal_id,item_basic.add_on_deal_info.add_on_deal_label,item_basic.add_on_deal_info.sub_type,item_basic.add_on_deal_info.status
21,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,2602935000,165649753,,,2602935000,165649753,美背背心 小可愛背心 小背心 含棉無袖t恤女夏季新款韓版寬鬆外穿港風背心百搭心機上衣潮,"[16, 1000449, 1000140, 1000508, 1001499, 1001777, 1001779, 1001942, 1002553, 1002552, 1002516, 1001511, 1000553, 1003145, 1002857, 1003539, 1003754, 1002127, 25, 1004527, 1004780, 1005702, 1005703, 1005704, 1005705, 1005141, 1005833, 1005228, 1005837, 1005132, 1000197, 1000289, 1000335, 1000364, 1000453, 1000463, 1000487, 1000620, 1002188, 1002393, 1002825, 1003368, 1003376, 1004418, 1004440, 1004773, 1004850, 1004775, 1004776, 1005371, 1005314, 1005313, 1004777, 1005315]",af83c9ba0d3407094265057fbc414faa,"['af83c9ba0d3407094265057fbc414faa', 'a8c5001249de50891b8e3b2d350ce058', 'b74d16977a12a037e4b48a96e5f3fe73', '3a9abb3758d99e779417310781e399b5', '0ca081e475fdcc8a36928e3ab4016588', '9d6952f05825f6c342f07fbf17dedcf2', '119664d9dfba73a389e24d0e6bd72944', '209f4d4df93a6a8c88575535d97ee309', 'c5da67b0d8127b927aba0fb8ce025cf2']",TWD,19966,1,1564834307,19,1051,False,1718,2315,62,,375,196608,1,normal,12700000,12700000,16200000,21100000,27000000,,21100000,False,40,40,6,False,c5da67b0d8127b927aba0fb8ce025cf2,,"[{'name': '顏色', 'options': ['612#軍綠色（破洞款）', '612#藍色（破洞款）', '612#黑色（破洞款）', '612#白色（破洞款）', '613#灰色', '613#白色', '613#藍色', '613#黑色'], 'images': ['3a6c20ed24f5bc8d8dbf061b364299b9', '209f4d4df93a6a8c88575535d97ee309', 'a8c5001249de50891b8e3b2d350ce058', '119664d9dfba73a389e24d0e6bd72944', 'b74d16977a12a037e4b48a96e5f3fe73', '3a9abb3758d99e779417310781e399b5', '9d6952f05825f6c342f07fbf17dedcf2', '0ca081e475fdcc8a36928e3ab4016588'], 'properties': [], 'type': 0}, {'name': '尺碼', 'options': ['S', 'M', 'L', 'XL', '2XL'], 'images': None, 'properties': [], 'type': 0}]",4.792,"[375, 6, 2, 7, 34, 326]",72,44,0,,,False,0,False,True,True,False,True,False,False,,False,,,,8057096,True,,,,,0,,,False,False,中國大陸,False,,True,False,,,False,,8057096.0,3 件 9.5折,,,,,,,0.0,[0],,,,
22,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,8032123644,267091082,,,8032123644,267091082,【Girlsoul】黑色背心女 無袖背心 吊帶背心 韓系小吊帶女 夏天短款吊帶 外穿吊帶 潮美背內搭 純色打底上衣,"[16, 1000140, 1000508, 1000503, 1001499, 25, 1004845, 1004778, 1004779, 1004780, 1005131, 1004775, 1004776, 1005371, 1005314, 1005313, 1004777, 1005315]",ca253a4fafd03da8c583128a135230ec,"['ca253a4fafd03da8c583128a135230ec', '4782d6267207fb0e55eeed691960d465', '6742578a40ebf37c6ceb818e3b899337', '14c207fe6ef0b6d07ef5df182fbb73e3', '1ebc79d777a78fd21fb6a829d7cc9265']",TWD,19969,1,1616728237,2,20,False,95,1079,62,,6,0,0,normal,7300000,7300000,7300000,9700000,9700000,,9700000,False,25,25,7.5,False,,,"[{'name': '顏色', 'options': ['白色', '黑色'], 'images': None, 'properties': [], 'type': 0}, {'name': '尺碼', 'options': ['均碼'], 'images': None, 'properties': [], 'type': 0}]",4.666666666666667,"[6, 0, 0, 0, 2, 4]",0,0,0,,,False,0,False,False,False,False,False,False,False,,False,,,,8732320,True,,,,,0,,,False,False,桃園市桃園區,False,,False,False,,,False,,8732320.0,2 件折 $10,81227682.0,GIRL30,滿額折$30,,,,0.0,[0],,,,
23,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,5431000382,1621896,,,5431000382,1621896,螺紋工字女生背心 棉質背心女背心  糖果色舒適彈力百搭款 內搭打底 U領無袖 A117,"[16, 1000140, 1000508, 1000503, 1001499, 25, 1002127, 1004555, 1005833, 1005837, 1000028]",b1ec98209ef5d94a9462e0e38cc43de6,"['b1ec98209ef5d94a9462e0e38cc43de6', '92d05c98e3cabe63ab2b39c3d52bb984', '547ee3495d3f17ad8878e9bc589ed77e', '41feb58df849aa03bde0b3dc7eb46f37', '18b6c92030fb2bdbce45776815b34bc2', '47a2aac2e016d2e43bb8edd31fd0a182', '03aa7148c9936e6323d23f0d3f67df7a', '80bd6fece51aa49b9fac25018f73c300', '5c07a66c91e835520a51de872ac42c34']",TWD,312,1,1587619590,49,287,False,101,1398,62,,64,196608,0,normal,4500000,4500000,4500000,-1,-1,,0,False,0,0,,False,,,"[{'name': 'Variation', 'options': ['黑色', '寶藍', '白色', '黃色', '深灰'], 'images': None, 'properties': [], 'type': 0}]",4.875,"[64, 0, 0, 2, 4, 58]",10,9,0,,,False,0,False,False,False,False,False,False,False,,False,,,,0,False,,,,,0,,,False,False,臺中市西屯區,False,,True,False,,,False,,,,,,,,,,0.0,[0],,,,
24,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,4480731100,7612288,,,4480731100,7612288,【nina.】夏日微辣修身小吊帶交叉扭結細肩bra背心 小可愛 上衣 背心 女裝 百搭素色 必備款 衣服 素T女 有胸墊,"[25, 1000503, 1004845, 1004685, 1004775, 1004776, 1005371, 1005314, 1005313, 1000028, 23]",7289554ec424e87e1bdcb1d44f9f82fc,"['7289554ec424e87e1bdcb1d44f9f82fc', 'aa315bee6f56d023ec8936fe9e39cfab', 'd429f1593b09a1d9fe073ef65d5f8082', 'dbf1a1ac25a82f554b8975572ed22303', '44ecff9f1c0e970dc2d93748cfdbcbd7', '94f20eef8ccc0e24600753f97f97f13f', '5b438a032c8bceae28025500c65d4aae', '4bf8883d78faab90b859f9eb076f429f', 'aab43666098240a88de4cb72e27163cf']",TWD,444,1,1614934004,542,1483,False,2868,27418,62,自有品牌,278,65536,0,normal,8800000,8800000,8800000,17000000,17000000,,17000000,False,48,48,5.2,False,,,"[{'name': '顏色', 'options': ['白', '黑', '灰', '紅', '卡', '黃'], 'images': ['aa315bee6f56d023ec8936fe9e39cfab', '3d627539af2f23f87bd68cff5f713196', '83f144a7b3f79c8e91ba7029de8f9a39', '02cf4fec561d7bdbfa17c7683e4060af', 'f1e6541c33e290333fc39be95ba4ec4f', '4ba597ecfdfe48f62bd03906b07d49e4'], 'properties': [], 'type': 0}]",4.741007194244604,"[278, 4, 3, 12, 23, 236]",73,39,0,,,False,0,False,False,False,False,False,False,False,,False,,,,0,False,,,,,0,,,False,False,臺南市安南區,False,,True,False,,,False,,,,,,,,,,0.0,[0],,,,
25,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,6252686546,69691361,,,6252686546,69691361,★adidas Originals vest 三葉草 愛迪達 無袖 吊嘎 黑 白 大logo 背心女 休閒背心  基礎款,"[16, 1000140, 1000508, 25, 1001499, 1004440, 1004773, 1004850, 1004775, 1004776, 1005371, 1005314, 1005313, 1004777, 1005315]",301087816c27c56b4bfaa9e1a65a1665,"['301087816c27c56b4bfaa9e1a65a1665', '72fdb1e7b139bb9161ba9a6ffb1027a0', 'e81759d5a35247486ef5ab2cbf8fe829', '7133e0f9f624af3459ca6a89cc855bad', 'cefc7ffc970dc924fbc8d6fdeb62bcb8', 'dcdeda0af5c9816d2012de438101c0ab', '064f7efc7590a356a7b276a944cceaf4']",TWD,1511,1,1600238990,68,187,False,204,2532,62,自有品牌,63,65536,0,normal,19900000,19900000,19900000,39800000,39800000,,39800000,False,50,50,5,False,fdaa4d48e7860e8c623fc14e0f3ebbf4,,"[{'name': '顏色', 'options': ['黑色', '白色'], 'images': None, 'properties': [], 'type': 0}, {'name': 'size', 'options': ['S', 'M', 'L', 'XL'], 'images': None, 'properties': [], 'type': 0}]",4.841269841269841,"[63, 0, 0, 3, 4, 56]",10,6,0,,,False,0,False,False,False,False,False,False,False,,False,,,,0,False,,,,,0,,,False,False,臺北市中正區,False,,True,False,,,False,,,,,,,,,,0.0,[0],,,,
26,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,2602932558,165649753,,,2602932558,165649753,韓版小可愛背心小可愛背心女新款夏季ins潮無袖t恤外穿運動打底上衣,"[16, 1000449, 1000140, 1000508, 1001499, 1001777, 1001779, 1001942, 1002553, 1002552, 1002516, 1001511, 1000553, 1003145, 1002857, 1003539, 1003754, 1002127, 25, 1004527, 1004780, 1005702, 1005703, 1005704, 1005705, 1005141, 1005833, 1005228, 1005837, 1005132, 1000453, 1000463, 1000620, 1002188, 1002393, 1002825, 1003368, 1003376, 1004440, 1004773, 1004850, 1004775, 1004776, 1005371, 1005314, 1005313, 1004777, 1005315]",7b3606f6717cd10402784c5dc841931a,"['7b3606f6717cd10402784c5dc841931a', '7143adcb9a1d48ef0fb5dcdd4ee5de69', '2a2e6a3ff49a05882042f1f19b52498a', 'f79731bb3835b483442c3d9a39e140d5', '2547d19faf5689bdf488793419f994e5', '3dd839582bcb9fc3f6316dda8da94a62', 'dce5068d1f9753849b5f96a8e7f03a40', 'e5d4ef46864f4a0324f2d5ea39a8dedb']",TWD,23548,1,1564834270,39,415,False,367,1153,62,,124,196608,1,normal,11300000,11300000,17600000,18700000,29300000,,18700000,False,40,40,6,False,43539d1d83c1173ff281c3831e415626,,"[{'name': '顏色', 'options': ['0302鹿頭白色', '0302純白色', '0302紅心字母白色', '0302MISSYOU白色', '0302辮子白色', '0302小兔子白色', '0302翹辮女孩白色', '0302PARIS白色', '0302小伙伴白色', '0302剪刀手女孩白色', '0302黑帽子女孩白色', '0302黃眼鏡女孩白色', '0302黑眼鏡女孩白色', '0302鹿頭黑色', '0302紅心字母黑色', '0302MISSYO黑色', '0302小兔子黑色', '0302翹辮女孩黑色', '0302PARIS黑色', '0302小伙伴黑色'], 'images': ['47ad11b8eddb07483eda33697334c818', 'f79731bb3835b483442c3d9a39e140d5', '9c5c534ea46d5fb32b0cca306f106e9e', 'ab3bb00d2c311bcc65fb92587cf2de79', 'ccd5701da3882aa1f53134143c87c4f3', 'f8dbc88903ce17b0a1dd004282246bb6', '57939295297f5058e9d1af062726efc3', 'ef63abb9c8c85b6e456f87cd201a3efb', 'aaa18d92444eab97cba92a20d58515ae', '602c4891d7f661195503b62b0f97bd4f', '57fc2565b669e3a7a4f3da01a5022509', '6136a45a93c11e6f2b9bd719604a6c33', '9b9e66ee797c436c4205d7563a6ee8ef', 'b79d8386756fe987c143c9bd1a0e3992', '4f55fd31fdd107134a18e51c90e3f6d8', 'fd2a8c0a2068a223d01bcf00a7cb43d0', '2547d19faf5689bdf488793419f994e5', 'e5d4ef46864f4a0324f2d5ea39a8dedb', 'dce5068d1f9753849b5f96a8e7f03a40', '1e5496969d7e7150b2772610ea91cfb6'], 'properties': [], 'type': 0}, {'name': '尺碼', 'options': ['S-3XL碼數均有貨 下單備註或聯繫客服'], 'images': None, 'properties': [], 'type': 0}]",4.701612903225806,"[124, 2, 1, 8, 10, 103]",20,11,0,,,False,0,False,True,True,False,True,False,False,,False,,,,0,False,,,,,0,,,False,False,中國大陸,False,,True,False,,,False,,,,,,,,,,0.0,[0],,,,
27,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,4551216182,301395882,,,4551216182,301395882,現貨 白色短袖t恤女 夏季新款兩件套 背心+短袖T恤上衣 短款高腰寬鬆露臍上衣 網紅ins泫雅風 女生短袖上衣 短版上衣,"[1004778, 1004779, 1004780, 1003782, 1004775, 1004776, 1005371, 1005314, 1005313, 1004777, 1005315]",51fcb69220f5d68444f63529a48166fa,"['51fcb69220f5d68444f63529a48166fa', '181c114ffc5988b42d37fabcea0ee090', 'abafc22e54857d8ef77c96574cb78dda', '270242b05b65783b0a96a741de1fe0d4', '8a27e44c5022dc7959181105c0867d23', '55d497add7f319da5b31810a699e4c55', '636dca2e341efb775c8f010dc4270809', '2ae19ec1b799edc9236dc62069f32748', '5ee50b687d45e780e494318877d77c1b']",TWD,14438,1,1599399515,68,478,False,1364,7833,62,,177,65536,0,normal,12000000,12000000,17100000,27900000,39600000,,27900000,False,57,57,4.3,False,,,"[{'name': '顏色', 'options': ['973#白T+黑背心【兩件裝】', '973#白T【單件】', '973#黑背心【單件】'], 'images': ['51fcb69220f5d68444f63529a48166fa', '5ee50b687d45e780e494318877d77c1b', '55d497add7f319da5b31810a699e4c55'], 'properties': [], 'type': 0}, {'name': '尺碼', 'options': ['S（30-42kg）', 'M （42-52kg）', 'L（52-60kg）', 'XL（60-67kg）', '2XL（67-80kg）'], 'images': None, 'properties': [], 'type': 0}]",4.7727272727272725,"[176, 0, 3, 3, 25, 145]",29,10,0,,,False,0,False,False,False,False,False,False,False,,False,,,,0,False,,,,,0,,,False,False,臺北市大同區,False,,True,False,,,False,,,,83350731.0,L5XS10,滿額折$10,,,,0.0,[0],,,,
28,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,6741502701,261890091,,,6741502701,261890091,夏裝時尚個性韓版印花無袖背心女外穿修身內搭小吊帶打底百搭上衣,"[16, 1000449, 1000140, 1000508, 1000138, 1001499, 1001942, 1000553, 1000365, 1000040, 1001578, 1004772, 1004778, 1004779, 1004780, 1001511, 1005141, 1005228, 25, 1005132, 1004775, 1004776, 1005371, 1005314, 1005313, 1000028, 1004777, 1005315]",3df90d72b01306abd71e745ad8e3e05c,"['3df90d72b01306abd71e745ad8e3e05c', '75e86cf89fa1aa29c3a810726550add8', 'ad538e973db37dd8387f4baf8a9b113d', '5d9738d748c980ffd3cb13de67a923a4', '54773eacc0a9064216777c238be0002c', '2140f5a7455822a3d673c4576555494a', 'e3cb8ad45eeae6632a17db39b36b2f9a', 'eacb24c428f46a87bae3d3e59f2f942a', '38414fef7f3318c8b91c9048ccadf2ee']",TWD,4980,1,1594284478,2,14,False,5,103,62,,9,196608,1,normal,11500000,11500000,11500000,18100000,18100000,,18100000,False,36,36,6.4,False,,,"[{'name': '顏色', 'options': ['圖片色'], 'images': ['3df90d72b01306abd71e745ad8e3e05c'], 'properties': [], 'type': 0}, {'name': '尺碼', 'options': ['S 建議80-95斤', 'M 建議95-110斤', 'L 建議110-120斤', 'XL 建議120-130斤', '2XL 建議130-145斤'], 'images': None, 'properties': [], 'type': 0}]",5.0,"[9, 0, 0, 0, 0, 9]",0,0,0,,,False,0,True,False,False,True,False,False,False,,False,,,,0,False,,,,,0,,,False,False,中國大陸,False,,True,False,,,False,,,,,,,,,,0.0,[0],,,,
29,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,1452465566,77747676,,,1452465566,77747676,都奉順 美背背心 小可愛 細肩帶背心 B6 小心機 交叉露背 上衣 短款 露臍 吊帶背心 女外穿,"[16, 1000432, 1000140, 1000508, 1001499, 1002936, 1002937, 1002938, 1002946, 1002951, 1002952, 25, 1003539, 1002127, 1003936, 1004555, 1004846, 1005702, 1005703, 1005704, 1005705, 1005833, 1005837, 1000197, 1000279, 1000381, 1000399, 1000487, 1000579, 1001270, 1001780, 1001784, 1001808, 1001500]",e869b93780fc7404d2ee124fbc5dc54d,"['e869b93780fc7404d2ee124fbc5dc54d', 'f26a7d9fb24bd6771a1f775ce4cdba95', '250d0325b8610d7cd27b9b191e06a684', '7ec638e98a68ba833af7821d47b62e2c', '5e4213fc34f54b066a87c36c8f571950', '461bece78309deed5f3ddcb0e11fa88a', 'dc638f22c369be3624debb325822453b', '52e7c7716e26b5872cc105eb901d0f86', '9e58bdd21f1b77a49502a33908edfe91']",TWD,6235,1,1535614881,62,4391,False,3526,2721,62,,1195,196608,0,normal,8900000,8900000,8900000,-1,-1,,0,False,0,0,,False,f26a7d9fb24bd6771a1f775ce4cdba95,"[{'video_id': 'e106953568c628e0a6a89a7002a55180', 'thumb_url': 'c77919c9dd71de45e0fcaf11545612ab', 'duration': 27, 'version': 1, 'vid': None, 'formats': [], 'default_format': None}]","[{'name': '顏色', 'options': ['都奉順 - 灰色', '都奉順 - 粉色', '都奉順 - 咖啡色', '都奉順 - 果綠色', '都奉順莫代爾材質 - 黑色', '都奉順莫代爾材質 - 灰色', '都奉順莫代爾材質 - 白色', '都奉順莫代爾材質 - 紅色', '都奉順莫代爾材質 - 卡其色'], 'images': ['d2d16e3384204cb87a585c281966dc4e', 'bf030571efc16c61d9f63b50f0fb275c', '1d209f5f65039ea418c6eba9dcd64725', 'e6902ff7887f12348eb1743e84b48dc9', 'c8238369ed3ebcd34eff6a98b5c70aaa', '337c14f93032ee75dd310dbdee96c116', '696853625d5eb2e661df26ab1b29210e', '80665d2ae4777b5b5795f7853b41232a', 'caf60d1d39d7aa43d1d1516b3bb525bc'], 'properties': [], 'type': 0}]",4.845317725752508,"[1196, 7, 6, 22, 95, 1066]",245,189,0,,,False,0,False,False,False,False,False,False,False,,False,,,,0,False,,,,,0,,,False,False,彰化縣社頭鄉,False,,True,False,,,False,,,,,,,,,,0.0,[0],,,,
30,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,7022639891,26493322,,,7022639891,26493322,[多件優惠]針織背心 背心 無袖背心 冰絲針織小可愛背心女黑色內搭無袖t恤韓版百搭上衣外穿,"[1000513, 1000510, 1000140, 1000508, 1000449, 16, 1, 1001522, 1001521, 1001499, 1001777, 1001779, 1001942, 1002553, 1002552, 1002516, 1001511, 1000553, 1003145, 1002857, 25, 1003539, 1003754, 1002127, 1004527, 1004846, 1004778, 1004779, 1004780, 1005132, 1005141, 1005833, 1005228, 1005837, 1000289, 1000335, 1000339, 1000364, 1000579, 1000620, 1001808, 1003368, 1003376, 1000028, 1004775, 1004776, 1005371, 1005314, 1005313, 1004777, 1005315]",8a755c0a17ffece6f4cadadc62231389,"['8a755c0a17ffece6f4cadadc62231389', 'fc0a6d1371acb069ce6fa19d8e5f3e15', '500eea5c724ed1e88f8403effcda6204', '27362b38771cc7f2ccf9f14ca44fcb3f', '116270843386f90b400fbebfc2a3b71f', '47315268bfc76ead437ce7b9ac8a187c', '193f78197785939e7c392e285a305ff0', '3f6ca3051a93d7b4ba999bdb022db7b8', 'bbc4e9d0080fb3516707b3d2d122991f']",TWD,79622,1,1585557720,21,1138,False,497,852,62,,247,196608,1,normal,6900000,6900000,6900000,10800000,10800000,,10800000,False,36,36,6.4,False,,"[{'video_id': '67312de54a3089e90debc994b0a60e1d', 'thumb_url': '179693da4589f34be7550dcf6566ec52', 'duration': 15, 'version': 1, 'vid': None, 'formats': [], 'default_format': None}]","[{'name': '顏色', 'options': ['白色', '黑色', '黄色', '粉色', '蓝色', '卡其色', '杏色', '橘色'], 'images': None, 'properties': [], 'type': 0}, {'name': '尺碼', 'options': ['均码'], 'images': None, 'properties': [], 'type': 0}]",4.854251012145749,"[247, 2, 1, 6, 13, 225]",78,58,0,,,False,0,False,True,True,False,True,False,False,,False,,,,0,False,,,,,0,,,False,False,中國大陸,False,,True,False,,,False,,,,,,,,,,0.0,[0],,,,
31,,,,,,,,,,ogaPAQqMAWJmZi1zZWFyY2hfdHdfdHcxXzEwLjU5LjI0NC4yOV97MWY4YTFiODRjNTBhMTA0ODk1MDliYjIxZjgzNzMxMDA6MDEwMDAwNjUyMDMzMTJhYjowMDAwMDAxMGYyMGM2M2JjfV9rOHMtd29ya2VyLXR3MS1saXZlLTM3MC5zaG9wZWVtb2JpbGUuY29t,,4181978444,285399055,,,4181978444,285399055,【3月新品】現貨24小時發小可愛吊帶背心女冰絲小內搭西裝打底港味針織外穿潮胖mm上衣小可愛吊帶基礎款防走光背心,"[1000449, 1000140, 1000508, 16, 1000138, 1001499, 1001942, 1000040, 1000365, 1000553, 25, 1001511, 1004527, 1005141, 1005228, 1000028, 1004775, 1004776, 1005371, 1005314, 1005313, 1004777, 1005315]",ed4b44c42e124b5d3cdf3109b9bdfefd,"['ed4b44c42e124b5d3cdf3109b9bdfefd', 'd35bd664e3e3077d141eca161c057d95', '3e835b033367ebaee0308920dea4a27d', '3d3cbcf71ed6a61edabc961c8a11ff79', 'c79559e1b1cb5a66f60494226c6263a2', 'c23ecba74d99a8607027366d0583be09', '666b5582f5420939babb8c6606442f27', '341c5b5b39a22ef7ebca91097177f46b', 'aee81aa3d869b88b9a77368d74db4bcd']",TWD,450,1,1615803054,21,43,False,20,631,62,,21,196608,1,normal,9900000,9900000,9900000,13800000,13800000,,13800000,False,28,28,7.2,False,,,"[{'name': '顏色', 'options': ['白色', '黑色', '卡其色', '杏色', '磚紅'], 'images': ['315c3c4388991f9903dafe892ad5cf26', 'a6a3a7527d93a597c3e5b51028ee102a', 'eaf4533445dd57b716016aa46213148e', '4aedace0383a671878c9addae35ef149', '3e835b033367ebaee0308920dea4a27d'], 'properties': [], 'type': 0}, {'name': '尺碼', 'options': ['均碼'], 'images': None, 'properties': [], 'type': 0}]",4.714285714285714,"[21, 1, 0, 0, 2, 18]",7,7,0,,,False,0,True,False,False,True,False,False,False,,False,,,,8710860,True,,,,,0,,,False,False,中國大陸,False,,True,False,,,False,,8710860.0,5 件 9折,,,,,,,0.0,[0],,,,
